id,created_at,text,retweet_count
1121017954919804929,2019-04-24 11:48:02,NZでは動力に目をつぶり「遊具」扱いにした。そして、歩道と車道どちらも通行可の自由でパワフルな移動手段になった。時速27キロも出るのに自転車だと着用義務があるヘルメットも不要だ。自由で爽快で手軽で便利。電動キックボードの魅力が規制… https://t.co/HyTbQHUI59,0
1121003111613595649,2019-04-24 10:49:03,5€ OFFERTS avec le code promo de parrainage SAMHTH sur votre 1er trajet #KAPTEN en France ! J'en profite =&gt;… https://t.co/fuCrJZDLfI,0
1121001419262300160,2019-04-24 10:42:20,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120999506827513856,2019-04-24 10:34:44,"Can we please agree on universal terms for scooters, motos, bicycles, etc?

I propose:
• Bicycle - manual 2 wheeler… https://t.co/myGhLKQt52",0
1120976513254297601,2019-04-24 09:03:22,RT @7NewsBrisbane: Brisbane: Lime Scooter users are reporting bizarre voice messages when connecting and disconnecting from rides. Video: J…,79
1120963532298678272,2019-04-24 08:11:47,"Might be one of my favourite tweets of all time. Still laughing. For the record/context, survived two Lime scooter… https://t.co/tznc87khwQ",0
1120957978683662336,2019-04-24 07:49:43,@MsFridayology Today I saw a guy riding a lime scooter who was carrying 2 other lime scooters,0
1120948855221022721,2019-04-24 07:13:27,Just saw a guy ride off on a city cycle with a lime scooter helmet cos there were no city cycle helmets left. So I… https://t.co/xNs9L5hZx8,0
1120944330615582721,2019-04-24 06:55:29,@FullyChargedShw Your Brisbane Lime scooter scene of the crime https://t.co/kUzsNbDBml,0
1120940570287853574,2019-04-24 06:40:32,"fanfic idea: you lose control of your lime scooter and nearly run over harry styles, he would take getting run over… https://t.co/3IlAqDV9t2",0
1120940093995462661,2019-04-24 06:38:39,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120937284587671552,2019-04-24 06:27:29,"Oh Big White American God, hear my prayer and show me a way to a fully charged Lime scooter please @ Lincoln Memori… https://t.co/ShstzhBYaF",0
1120934225262153728,2019-04-24 06:15:19,Accidentally just punched someone off their lime scooter while putting my coat on in the street,0
1120931370300133376,2019-04-24 06:03:59,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120925236218621952,2019-04-24 05:39:36,電動キックスクーターシェアリングの LIME、案内音声をハックで差し替えるイタズラに遭う - 秋元@サイボウズラボ・プログラマー・ブログ https://t.co/F9meLR3YNB,0
1120924422293131264,2019-04-24 05:36:22,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120923369627684864,2019-04-24 05:32:11,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120908403453251584,2019-04-24 04:32:43,"RT @Caltrain: Scooter Rules:
🛴 Rental scooters (Bird, Lime, etc.) are NOT allowed on Caltrain.
🛴 Personal scooters must fit on the luggage…",10
1120908152751448064,2019-04-24 04:31:43,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120904952996618240,2019-04-24 04:19:00,"i hit my chin on several things yesterday (lime scooter, airplane seat, doorknob?????) so yeah maybe i DO have a br… https://t.co/S7wM6CV301",0
1120901030189785090,2019-04-24 04:03:25,@ajfeuerman Someone on a Lime scooter smashed into my husband and head butted him on the fall down! Fractured his face!,0
1120899918967656448,2019-04-24 03:59:00,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120899745956765696,2019-04-24 03:58:19,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120899733730549761,2019-04-24 03:58:16,RT @KirkMedas: Bruh.... I was riding a Lime &amp; some biker ran into the back of me when I stopped my scooter and he ate SHIT. I felt so bad 😂🤣,2
1120899048456642560,2019-04-24 03:55:33,I got on a Lime scooter for the first time and lost my sandal. Here I am in SD trying to get it back lmao,0
1120893701583097856,2019-04-24 03:34:18,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120891951711182850,2019-04-24 03:27:21,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120888876778737665,2019-04-24 03:15:07,"Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1120885657813995521,2019-04-24 03:02:20,"One of my pals just sent me a Snapchat announcing he was on a lime scooter.

Disowned.",0
1120882145323442177,2019-04-24 02:48:23,just seen some bruh gassssssin down 3rd on a lime scooter with a 24 pack.,0
1120880863464579072,2019-04-24 02:43:17,"RT @beegirl_nz: Genius parking like this is why, even having literally just stepped off a @limebike scooter, I strongly dislike people on L…",2
1120880407799582721,2019-04-24 02:41:28,"There’s only a few years, platforms and commonly used — and the wall to shoot your future of socialism over capital… https://t.co/nuPu3PunxE",0
1120870537813741568,2019-04-24 02:02:15,Sooooo I got one of those Lime scooters that are all over Baltimore the other day. That shit was fun as hell im try… https://t.co/GoYdLVPwa7,0
1120870246003253249,2019-04-24 02:01:06,@drewtoothpaste i ran over a lime scooter today,0
1120870112104345601,2019-04-24 02:00:34,"Genius parking like this is why, even having literally just stepped off a @limebike scooter, I strongly dislike peo… https://t.co/o9aUc6kNNW",2
1120866895849193473,2019-04-24 01:47:47,Tailgating with a Lime scooter hauling my beverages...🤔,0
1120864780657541125,2019-04-24 01:39:23,"RT @rothwell_scott: Not the first time the scooters have been hacked seems not that hard to do?
https://t.co/w4S3ov88EY https://t.co/HjPJBi…",2
1120863029707493376,2019-04-24 01:32:25,"PLEASE USE THIS AS YOUR GO TO REACTION IMAGE, MY MUM ON A LIME SCOOTER https://t.co/wt01oQmg5L",0
1120862382660542464,2019-04-24 01:29:51,"waterproof too, believe it or not.
best deal of the century.
you can even wear it around your neck when you Lime sc… https://t.co/sBbolEPTtd",0
1120859449822973952,2019-04-24 01:18:12,u ever live a life where u have permanent damage in your ankle from wiping out on a lime scooter,0
1120854504864223233,2019-04-24 00:58:33,There is something deeply satisfying about watching someone bring a douche on a Lime scooter totally way concrete.,0
1120854275893026816,2019-04-24 00:57:38,"white women riding past me on lime scooter to her boyfriend: i like that subaru 
white man riding past me on lime s… https://t.co/RSlvYCm2j4",0
1120851430598955010,2019-04-24 00:46:20,It you see me falling off a Lime scooter when I hit a bump mind ya business 😤😤😤,0
1120849311712063488,2019-04-24 00:37:54,I find it hard to believe that everyone at @RalphsGrocery arrived on a Lime scooter: https://t.co/Kcw0REhVM2,0
1120847321816870912,2019-04-24 00:30:00,"Had a near death experience today.

Nothing spiritual, just rode a Lime scooter and had two in 20 minutes",1
